Año	Sexo	Comarca Código	Comarca Nombre	Nº Accidentes	Grupo Grado Código	Grupo Grado Código
2006,0	Hombres	27	Andorra-Sierra de Arcos	3	Graves o muy graves	2
2006,0	Hombres	29	Comunidad de Teruel	4	Graves o muy graves	2
2006,0	Hombres	31	Sierra de Albarracín	1	Graves o muy graves	2
2006,0	Hombres	32	Gúdar-Javalambre	2	Graves o muy graves	2
2006,0	Hombres	NC	Municipio del centro de trabajo fuera de Aragón	4	Graves o muy graves	2
2006,0	Mujeres	01	La Jacetania	1	Graves o muy graves	2
2006,0	Mujeres	05	Cinco Villas	1	Graves o muy graves	2
2006,0	Mujeres	08	Cinca Medio	1	Graves o muy graves	2
2006,0	Mujeres	15	Ribera Alta del Ebro	1	Graves o muy graves	2
2006,0	Mujeres	17	D.C. Zaragoza	5	Graves o muy graves	2
2006,0	Mujeres	20	Comunidad de Calatayud	1	Graves o muy graves	2
2006,0	Mujeres	33	Matarraña / Matarranya	1	Graves o muy graves	2
2005,0	Hombres	01	La Jacetania	4	Graves o muy graves	2
2005,0	Hombres	02	Alto Gállego	1	Graves o muy graves	2
2005,0	Hombres	03	Sobrarbe	1	Graves o muy graves	2
2005,0	Hombres	05	Cinco Villas	6	Graves o muy graves	2
2005,0	Hombres	06	Hoya de Huesca / Plana de Uesca	17	Graves o muy graves	2
2005,0	Hombres	07	Somontano de Barbastro	2	Graves o muy graves	2
2005,0	Hombres	08	Cinca Medio	5	Graves o muy graves	2
2005,0	Hombres	09	La Litera / La Llitera	2	Graves o muy graves	2
2005,0	Hombres	10	Los Monegros	5	Graves o muy graves	2
2005,0	Hombres	11	Bajo Cinca / Baix Cinca	5	Graves o muy graves	2
2005,0	Hombres	12	Tarazona y el Moncayo	2	Graves o muy graves	2
2005,0	Hombres	13	Campo de Borja	1	Graves o muy graves	2
2005,0	Hombres	14	Aranda	2	Graves o muy graves	2
2005,0	Hombres	15	Ribera Alta del Ebro	3	Graves o muy graves	2
2005,0	Hombres	16	Valdejalón	5	Graves o muy graves	2
2005,0	Hombres	17	D.C. Zaragoza	73	Graves o muy graves	2
2005,0	Hombres	18	Ribera Baja del Ebro	2	Graves o muy graves	2
2005,0	Hombres	19	Bajo Aragón-Caspe / Baix Aragó-Casp	3	Graves o muy graves	2
2005,0	Hombres	20	Comunidad de Calatayud	3	Graves o muy graves	2
2005,0	Hombres	21	Campo de Cariñena	4	Graves o muy graves	2
2005,0	Hombres	22	Campo de Belchite	1	Graves o muy graves	2
2005,0	Hombres	23	Bajo Martín	1	Graves o muy graves	2
2005,0	Hombres	24	Campo de Daroca	1	Graves o muy graves	2
2005,0	Hombres	25	Jiloca	3	Graves o muy graves	2
2005,0	Hombres	26	Cuencas Mineras	1	Graves o muy graves	2
2005,0	Hombres	27	Andorra-Sierra de Arcos	5	Graves o muy graves	2
2005,0	Hombres	28	Bajo Aragón	6	Graves o muy graves	2
2005,0	Hombres	29	Comunidad de Teruel	7	Graves o muy graves	2
2005,0	Hombres	32	Gúdar-Javalambre	4	Graves o muy graves	2
2005,0	Hombres	NC	Municipio del centro de trabajo fuera de Aragón	7	Graves o muy graves	2
2005,0	Mujeres	03	Sobrarbe	1	Graves o muy graves	2
2005,0	Mujeres	07	Somontano de Barbastro	1	Graves o muy graves	2
2005,0	Mujeres	10	Los Monegros	1	Graves o muy graves	2
2005,0	Mujeres	11	Bajo Cinca / Baix Cinca	3	Graves o muy graves	2
2005,0	Mujeres	13	Campo de Borja	1	Graves o muy graves	2
2005,0	Mujeres	15	Ribera Alta del Ebro	1	Graves o muy graves	2
2005,0	Mujeres	16	Valdejalón	1	Graves o muy graves	2
2005,0	Mujeres	17	D.C. Zaragoza	6	Graves o muy graves	2
2005,0	Mujeres	28	Bajo Aragón	1	Graves o muy graves	2
2004,0	Hombres	01	La Jacetania	5	Graves o muy graves	2
2004,0	Hombres	02	Alto Gállego	2	Graves o muy graves	2
2004,0	Hombres	03	Sobrarbe	2	Graves o muy graves	2
2004,0	Hombres	04	La Ribagorza	6	Graves o muy graves	2
2004,0	Hombres	05	Cinco Villas	8	Graves o muy graves	2
2004,0	Hombres	06	Hoya de Huesca / Plana de Uesca	6	Graves o muy graves	2
2004,0	Hombres	07	Somontano de Barbastro	3	Graves o muy graves	2
2004,0	Hombres	08	Cinca Medio	6	Graves o muy graves	2
2004,0	Hombres	09	La Litera / La Llitera	4	Graves o muy graves	2
2004,0	Hombres	10	Los Monegros	4	Graves o muy graves	2
2004,0	Hombres	11	Bajo Cinca / Baix Cinca	7	Graves o muy graves	2
2004,0	Hombres	12	Tarazona y el Moncayo	2	Graves o muy graves	2
2004,0	Hombres	13	Campo de Borja	2	Graves o muy graves	2
2004,0	Hombres	15	Ribera Alta del Ebro	5	Graves o muy graves	2
2004,0	Hombres	16	Valdejalón	3	Graves o muy graves	2
2004,0	Hombres	17	D.C. Zaragoza	88	Graves o muy graves	2
2004,0	Hombres	18	Ribera Baja del Ebro	1	Graves o muy graves	2
2004,0	Hombres	19	Bajo Aragón-Caspe / Baix Aragó-Casp	2	Graves o muy graves	2
2004,0	Hombres	20	Comunidad de Calatayud	4	Graves o muy graves	2
2004,0	Hombres	23	Bajo Martín	2	Graves o muy graves	2
2004,0	Hombres	25	Jiloca	1	Graves o muy graves	2
2004,0	Hombres	26	Cuencas Mineras	1	Graves o muy graves	2
2004,0	Hombres	27	Andorra-Sierra de Arcos	5	Graves o muy graves	2
2004,0	Hombres	28	Bajo Aragón	7	Graves o muy graves	2
2004,0	Hombres	29	Comunidad de Teruel	8	Graves o muy graves	2
2004,0	Hombres	31	Sierra de Albarracín	4	Graves o muy graves	2
2004,0	Hombres	32	Gúdar-Javalambre	4	Graves o muy graves	2
2004,0	Hombres	33	Matarraña / Matarranya	1	Graves o muy graves	2
2004,0	Hombres	NC	Municipio del centro de trabajo fuera de Aragón	8	Graves o muy graves	2
2004,0	Mujeres	03	Sobrarbe	1	Graves o muy graves	2
2004,0	Mujeres	05	Cinco Villas	1	Graves o muy graves	2
2004,0	Mujeres	06	Hoya de Huesca / Plana de Uesca	3	Graves o muy graves	2
2004,0	Mujeres	11	Bajo Cinca / Baix Cinca	1	Graves o muy graves	2
2004,0	Mujeres	17	D.C. Zaragoza	16	Graves o muy graves	2
2004,0	Mujeres	29	Comunidad de Teruel	1	Graves o muy graves	2
2004,0	Mujeres	32	Gúdar-Javalambre	1	Graves o muy graves	2
2004,0	Mujeres	33	Matarraña / Matarranya	1	Graves o muy graves	2
2003,0	Hombres	01	La Jacetania	7	Graves o muy graves	2
2003,0	Hombres	02	Alto Gállego	2	Graves o muy graves	2
2003,0	Hombres	03	Sobrarbe	2	Graves o muy graves	2
2003,0	Hombres	04	La Ribagorza	3	Graves o muy graves	2
2003,0	Hombres	05	Cinco Villas	8	Graves o muy graves	2
2003,0	Hombres	06	Hoya de Huesca / Plana de Uesca	11	Graves o muy graves	2
2003,0	Hombres	07	Somontano de Barbastro	7	Graves o muy graves	2
2003,0	Hombres	08	Cinca Medio	2	Graves o muy graves	2
2003,0	Hombres	09	La Litera / La Llitera	2	Graves o muy graves	2
2003,0	Hombres	10	Los Monegros	3	Graves o muy graves	2
2003,0	Hombres	11	Bajo Cinca / Baix Cinca	4	Graves o muy graves	2
2003,0	Hombres	12	Tarazona y el Moncayo	2	Graves o muy graves	2
2003,0	Hombres	13	Campo de Borja	2	Graves o muy graves	2
2003,0	Hombres	14	Aranda	2	Graves o muy graves	2
2003,0	Hombres	15	Ribera Alta del Ebro	7	Graves o muy graves	2
2003,0	Hombres	16	Valdejalón	5	Graves o muy graves	2
2003,0	Hombres	17	D.C. Zaragoza	94	Graves o muy graves	2
2003,0	Hombres	18	Ribera Baja del Ebro	1	Graves o muy graves	2
2003,0	Hombres	19	Bajo Aragón-Caspe / Baix Aragó-Casp	3	Graves o muy graves	2
2003,0	Hombres	20	Comunidad de Calatayud	6	Graves o muy graves	2
2003,0	Hombres	22	Campo de Belchite	2	Graves o muy graves	2
2003,0	Hombres	25	Jiloca	7	Graves o muy graves	2
2003,0	Hombres	27	Andorra-Sierra de Arcos	1	Graves o muy graves	2
2003,0	Hombres	28	Bajo Aragón	7	Graves o muy graves	2
2003,0	Hombres	29	Comunidad de Teruel	14	Graves o muy graves	2
2003,0	Hombres	32	Gúdar-Javalambre	2	Graves o muy graves	2
2003,0	Hombres	33	Matarraña / Matarranya	2	Graves o muy graves	2
2003,0	Hombres	NC	Municipio del centro de trabajo fuera de Aragón	3	Graves o muy graves	2
2003,0	Mujeres	01	La Jacetania	2	Graves o muy graves	2
2003,0	Mujeres	06	Hoya de Huesca / Plana de Uesca	1	Graves o muy graves	2
2003,0	Mujeres	14	Aranda	1	Graves o muy graves	2
2003,0	Mujeres	17	D.C. Zaragoza	10	Graves o muy graves	2
2003,0	Mujeres	27	Andorra-Sierra de Arcos	1	Graves o muy graves	2
2003,0	Mujeres	29	Comunidad de Teruel	1	Graves o muy graves	2
2003,0	Mujeres	32	Gúdar-Javalambre	1	Graves o muy graves	2
2019,0	Hombres	03	Sobrarbe	1	Mortales	3
2019,0	Hombres	05	Cinco Villas	1	Mortales	3
2019,0	Hombres	06	Hoya de Huesca / Plana de Uesca	1	Mortales	3
2019,0	Hombres	07	Somontano de Barbastro	2	Mortales	3
2019,0	Hombres	08	Cinca Medio	2	Mortales	3
2019,0	Hombres	09	La Litera / La Llitera	1	Mortales	3
2019,0	Hombres	11	Bajo Cinca / Baix Cinca	1	Mortales	3
2019,0	Hombres	17	D.C. Zaragoza	9	Mortales	3
2019,0	Hombres	19	Bajo Aragón-Caspe / Baix Aragó-Casp	3	Mortales	3
2019,0	Hombres	21	Campo de Cariñena	6	Mortales	3
2019,0	Hombres	25	Jiloca	1	Mortales	3
2019,0	Hombres	NC	Municipio del centro de trabajo fuera de Aragón	1	Mortales	3
2015,0	Hombres	05	Cinco Villas	3	Mortales	3
2015,0	Hombres	06	Hoya de Huesca / Plana de Uesca	1	Mortales	3
2015,0	Hombres	08	Cinca Medio	1	Mortales	3
2015,0	Hombres	10	Los Monegros	1	Mortales	3
2015,0	Hombres	11	Bajo Cinca / Baix Cinca	1	Mortales	3
2015,0	Hombres	14	Aranda	1	Mortales	3
2015,0	Hombres	15	Ribera Alta del Ebro	2	Mortales	3
2015,0	Hombres	16	Valdejalón	1	Mortales	3
2015,0	Hombres	17	D.C. Zaragoza	10	Mortales	3
2015,0	Hombres	19	Bajo Aragón-Caspe / Baix Aragó-Casp	1	Mortales	3
2015,0	Hombres	26	Cuencas Mineras	1	Mortales	3
2015,0	Hombres	NC	Municipio del centro de trabajo fuera de Aragón	1	Mortales	3
2015,0	Mujeres	15	Ribera Alta del Ebro	1	Mortales	3
2015,0	Mujeres	17	D.C. Zaragoza	4	Mortales	3
2014,0	Hombres	02	Alto Gállego	1	Mortales	3
2014,0	Hombres	04	La Ribagorza	1	Mortales	3
2014,0	Hombres	05	Cinco Villas	1	Mortales	3
2014,0	Hombres	08	Cinca Medio	1	Mortales	3
2014,0	Hombres	16	Valdejalón	1	Mortales	3
2014,0	Hombres	17	D.C. Zaragoza	5	Mortales	3
2014,0	Hombres	18	Ribera Baja del Ebro	1	Mortales	3
2014,0	Hombres	20	Comunidad de Calatayud	1	Mortales	3
2014,0	Hombres	27	Andorra-Sierra de Arcos	1	Mortales	3
2014,0	Hombres	29	Comunidad de Teruel	1	Mortales	3
2014,0	Hombres	33	Matarraña / Matarranya	1	Mortales	3
2014,0	Hombres	NC	Municipio del centro de trabajo fuera de Aragón	1	Mortales	3
2014,0	Mujeres	17	D.C. Zaragoza	2	Mortales	3
2013,0	Hombres	05	Cinco Villas	1	Mortales	3
2013,0	Hombres	06	Hoya de Huesca / Plana de Uesca	2	Mortales	3
2013,0	Hombres	15	Ribera Alta del Ebro	1	Mortales	3
2013,0	Hombres	17	D.C. Zaragoza	11	Mortales	3
2013,0	Hombres	22	Campo de Belchite	1	Mortales	3
2013,0	Hombres	29	Comunidad de Teruel	1	Mortales	3
2013,0	Hombres	32	Gúdar-Javalambre	1	Mortales	3
2013,0	Hombres	NC	Municipio del centro de trabajo fuera de Aragón	1	Mortales	3
2013,0	Mujeres	17	D.C. Zaragoza	2	Mortales	3
2012,0	Hombres	01	La Jacetania	1	Mortales	3
2012,0	Hombres	04	La Ribagorza	2	Mortales	3
2012,0	Hombres	07	Somontano de Barbastro	1	Mortales	3
2012,0	Hombres	10	Los Monegros	1	Mortales	3
2012,0	Hombres	15	Ribera Alta del Ebro	2	Mortales	3
2012,0	Hombres	17	D.C. Zaragoza	4	Mortales	3
2012,0	Hombres	23	Bajo Martín	1	Mortales	3
2012,0	Hombres	26	Cuencas Mineras	1	Mortales	3
2012,0	Hombres	27	Andorra-Sierra de Arcos	2	Mortales	3
2012,0	Hombres	29	Comunidad de Teruel	2	Mortales	3
2012,0	Hombres	NC	Municipio del centro de trabajo fuera de Aragón	1	Mortales	3
2012,0	Mujeres	17	D.C. Zaragoza	1	Mortales	3
2011,0	Hombres	05	Cinco Villas	1	Mortales	3
2011,0	Hombres	10	Los Monegros	1	Mortales	3
2011,0	Hombres	12	Tarazona y el Moncayo	1	Mortales	3
2011,0	Hombres	15	Ribera Alta del Ebro	2	Mortales	3
2011,0	Hombres	16	Valdejalón	1	Mortales	3
2011,0	Hombres	17	D.C. Zaragoza	6	Mortales	3
2011,0	Hombres	18	Ribera Baja del Ebro	1	Mortales	3
2011,0	Hombres	19	Bajo Aragón-Caspe / Baix Aragó-Casp	1	Mortales	3
2011,0	Hombres	20	Comunidad de Calatayud	1	Mortales	3
2011,0	Hombres	29	Comunidad de Teruel	6	Mortales	3
2011,0	Hombres	32	Gúdar-Javalambre	1	Mortales	3
2011,0	Hombres	33	Matarraña / Matarranya	3	Mortales	3
2011,0	Mujeres	01	La Jacetania	1	Mortales	3
2011,0	Mujeres	11	Bajo Cinca / Baix Cinca	1	Mortales	3
2010,0	Hombres	04	La Ribagorza	1	Mortales	3
2010,0	Hombres	05	Cinco Villas	2	Mortales	3
2010,0	Hombres	06	Hoya de Huesca / Plana de Uesca	2	Mortales	3
2010,0	Hombres	08	Cinca Medio	2	Mortales	3
2010,0	Hombres	10	Los Monegros	1	Mortales	3
2010,0	Hombres	15	Ribera Alta del Ebro	2	Mortales	3
2010,0	Hombres	17	D.C. Zaragoza	13	Mortales	3
2010,0	Hombres	20	Comunidad de Calatayud	1	Mortales	3
2010,0	Hombres	29	Comunidad de Teruel	3	Mortales	3
2010,0	Hombres	NC	Municipio del centro de trabajo fuera de Aragón	3	Mortales	3
2010,0	Mujeres	17	D.C. Zaragoza	1	Mortales	3
2009,0	Hombres	03	Sobrarbe	1	Mortales	3
2009,0	Hombres	04	La Ribagorza	1	Mortales	3
2009,0	Hombres	06	Hoya de Huesca / Plana de Uesca	3	Mortales	3
2009,0	Hombres	07	Somontano de Barbastro	1	Mortales	3
2009,0	Hombres	10	Los Monegros	2	Mortales	3
2009,0	Hombres	11	Bajo Cinca / Baix Cinca	2	Mortales	3
2009,0	Hombres	12	Tarazona y el Moncayo	2	Mortales	3
2009,0	Hombres	15	Ribera Alta del Ebro	2	Mortales	3
2009,0	Hombres	16	Valdejalón	1	Mortales	3
2009,0	Hombres	17	D.C. Zaragoza	19	Mortales	3
2009,0	Hombres	23	Bajo Martín	1	Mortales	3
2009,0	Hombres	25	Jiloca	1	Mortales	3
2009,0	Hombres	27	Andorra-Sierra de Arcos	1	Mortales	3
2009,0	Hombres	29	Comunidad de Teruel	4	Mortales	3
2009,0	Hombres	32	Gúdar-Javalambre	1	Mortales	3
2009,0	Hombres	NC	Municipio del centro de trabajo fuera de Aragón	1	Mortales	3
2008,0	Hombres	05	Cinco Villas	2	Mortales	3
2008,0	Hombres	06	Hoya de Huesca / Plana de Uesca	1	Mortales	3
2008,0	Hombres	09	La Litera / La Llitera	1	Mortales	3
2008,0	Hombres	15	Ribera Alta del Ebro	2	Mortales	3
2008,0	Hombres	17	D.C. Zaragoza	13	Mortales	3
2008,0	Hombres	18	Ribera Baja del Ebro	2	Mortales	3
2008,0	Hombres	20	Comunidad de Calatayud	1	Mortales	3
2008,0	Hombres	21	Campo de Cariñena	1	Mortales	3
2008,0	Hombres	27	Andorra-Sierra de Arcos	2	Mortales	3
2008,0	Hombres	28	Bajo Aragón	1	Mortales	3
2008,0	Hombres	29	Comunidad de Teruel	3	Mortales	3
2008,0	Mujeres	17	D.C. Zaragoza	1	Mortales	3
2007,0	Hombres	01	La Jacetania	1	Mortales	3
2007,0	Hombres	05	Cinco Villas	4	Mortales	3
2007,0	Hombres	06	Hoya de Huesca / Plana de Uesca	1	Mortales	3
2007,0	Hombres	07	Somontano de Barbastro	1	Mortales	3
2007,0	Hombres	08	Cinca Medio	2	Mortales	3
2007,0	Hombres	11	Bajo Cinca / Baix Cinca	1	Mortales	3
2007,0	Hombres	14	Aranda	1	Mortales	3
2007,0	Hombres	15	Ribera Alta del Ebro	1	Mortales	3
2007,0	Hombres	16	Valdejalón	2	Mortales	3
2007,0	Hombres	17	D.C. Zaragoza	11	Mortales	3
2007,0	Hombres	20	Comunidad de Calatayud	1	Mortales	3
2007,0	Hombres	21	Campo de Cariñena	1	Mortales	3
2007,0	Hombres	23	Bajo Martín	1	Mortales	3
2007,0	Hombres	24	Campo de Daroca	1	Mortales	3
2007,0	Hombres	25	Jiloca	1	Mortales	3
2007,0	Hombres	26	Cuencas Mineras	3	Mortales	3
2007,0	Hombres	29	Comunidad de Teruel	4	Mortales	3
2007,0	Hombres	NC	Municipio del centro de trabajo fuera de Aragón	1	Mortales	3
2007,0	Mujeres	29	Comunidad de Teruel	1	Mortales	3
2006,0	Hombres	01	La Jacetania	1	Mortales	3
2006,0	Hombres	06	Hoya de Huesca / Plana de Uesca	3	Mortales	3
2006,0	Hombres	16	Valdejalón	1	Mortales	3
2006,0	Hombres	17	D.C. Zaragoza	17	Mortales	3
2006,0	Hombres	20	Comunidad de Calatayud	2	Mortales	3
2006,0	Hombres	21	Campo de Cariñena	1	Mortales	3
2006,0	Hombres	25	Jiloca	1	Mortales	3
2006,0	Hombres	26	Cuencas Mineras	1	Mortales	3
2006,0	Hombres	27	Andorra-Sierra de Arcos	1	Mortales	3
2006,0	Hombres	28	Bajo Aragón	1	Mortales	3
2006,0	Hombres	29	Comunidad de Teruel	2	Mortales	3
2006,0	Hombres	30	Maestrazgo	1	Mortales	3
2006,0	Hombres	NC	Municipio del centro de trabajo fuera de Aragón	1	Mortales	3
2006,0	Mujeres	17	D.C. Zaragoza	1	Mortales	3
2005,0	Hombres	01	La Jacetania	1	Mortales	3
2005,0	Hombres	02	Alto Gállego	1	Mortales	3
2005,0	Hombres	07	Somontano de Barbastro	1	Mortales	3
2005,0	Hombres	08	Cinca Medio	2	Mortales	3
2005,0	Hombres	10	Los Monegros	1	Mortales	3
2005,0	Hombres	12	Tarazona y el Moncayo	1	Mortales	3
2005,0	Hombres	15	Ribera Alta del Ebro	3	Mortales	3
2005,0	Hombres	17	D.C. Zaragoza	16	Mortales	3
2005,0	Hombres	18	Ribera Baja del Ebro	1	Mortales	3
2005,0	Hombres	23	Bajo Martín	1	Mortales	3
2005,0	Hombres	27	Andorra-Sierra de Arcos	2	Mortales	3
2005,0	Hombres	28	Bajo Aragón	2	Mortales	3
2005,0	Hombres	32	Gúdar-Javalambre	1	Mortales	3
2005,0	Hombres	NC	Municipio del centro de trabajo fuera de Aragón	1	Mortales	3
2005,0	Mujeres	17	D.C. Zaragoza	1	Mortales	3
2004,0	Hombres	01	La Jacetania	3	Mortales	3
2004,0	Hombres	05	Cinco Villas	1	Mortales	3
2004,0	Hombres	06	Hoya de Huesca / Plana de Uesca	2	Mortales	3
2004,0	Hombres	07	Somontano de Barbastro	1	Mortales	3
2004,0	Hombres	08	Cinca Medio	2	Mortales	3
2004,0	Hombres	09	La Litera / La Llitera	2	Mortales	3
2004,0	Hombres	11	Bajo Cinca / Baix Cinca	1	Mortales	3
2004,0	Hombres	17	D.C. Zaragoza	17	Mortales	3
2004,0	Hombres	20	Comunidad de Calatayud	3	Mortales	3
2004,0	Hombres	21	Campo de Cariñena	1	Mortales	3
2004,0	Hombres	23	Bajo Martín	2	Mortales	3
2004,0	Hombres	26	Cuencas Mineras	1	Mortales	3
2004,0	Hombres	28	Bajo Aragón	3	Mortales	3
2004,0	Hombres	29	Comunidad de Teruel	1	Mortales	3
2004,0	Hombres	33	Matarraña / Matarranya	1	Mortales	3
2004,0	Hombres	NC	Municipio del centro de trabajo fuera de Aragón	1	Mortales	3
2004,0	Mujeres	17	D.C. Zaragoza	2	Mortales	3
2003,0	Hombres	01	La Jacetania	1	Mortales	3
2003,0	Hombres	05	Cinco Villas	2	Mortales	3
2003,0	Hombres	07	Somontano de Barbastro	1	Mortales	3
2003,0	Hombres	08	Cinca Medio	1	Mortales	3
2003,0	Hombres	09	La Litera / La Llitera	1	Mortales	3
2003,0	Hombres	11	Bajo Cinca / Baix Cinca	1	Mortales	3
2003,0	Hombres	12	Tarazona y el Moncayo	1	Mortales	3
2003,0	Hombres	15	Ribera Alta del Ebro	1	Mortales	3
2003,0	Hombres	17	D.C. Zaragoza	6	Mortales	3
2003,0	Hombres	18	Ribera Baja del Ebro	1	Mortales	3
2003,0	Hombres	20	Comunidad de Calatayud	2	Mortales	3
2003,0	Hombres	25	Jiloca	2	Mortales	3
2003,0	Hombres	26	Cuencas Mineras	3	Mortales	3
2003,0	Hombres	28	Bajo Aragón	3	Mortales	3
2003,0	Hombres	29	Comunidad de Teruel	2	Mortales	3
2003,0	Hombres	NC	Municipio del centro de trabajo fuera de Aragón	3	Mortales	3
2003,0	Mujeres	06	Hoya de Huesca / Plana de Uesca	1	Mortales	3
